customer_id,customer_zip_code_prefix,customer_city,customer_state
GrFO6PArCf3O,57072,Nova Iguacu,RJ
7RgKzj2PRYr1,30240,Curitiba,PR
dfcoZyst21qj,65047,Macae,RJ
ItlGGJMb7gCo,8420,Sao Paulo,SP
WHa4ykPeSSW2,81470,Sao Jose Dos Campos,SP
TIoQWBLuMsA0,89520,Artur Nogueira,SP
CQyujrjvpo2l,30860,Colatina,ES
Jez97V17FWlE,81260,Entre-Ijuis,RS
Y2MdsAe0VsKU,65054,Rio De Janeiro,RJ
ukK2cJdRJcGo,26012,Boa Esperanca,ES
jkPm2nToEHbN,59930,Piracicaba,SP
Ls61qaeizwDl,13408,Oliveira,MG
vksHNfUjkK7l,37245,Florianopolis,SC
ZjjWaezYIW1G,81240,Maceio,AL
Ig2OOuvgHPO6,21310,Porto Alegre,RS
ppNn9T4GKwjs,35411,Rio Claro,SP
NCASczjpQ6KI,13044,Niteroi,RJ
GU2pCylUWuij,69033,Itabuna,BA
ze3xnmWynZq9,20051,Santo Andre,SP
k0HR5ZKblteg,7802,Sao Paulo,SP
pAG2JOtwZupu,12324,Araruama,RJ
OrjsYbfMX6Zw,83829,Vera Cruz Do Oeste,PR
l8QSatCFtLco,79680,Belo Horizonte,MG
7m5Fb0aEfFPc,21236,Rio De Janeiro,RJ
06Dzpf2fZgGH,78335,Pouso Alegre,MG
mouprkggCj7c,11446,Carapicuiba,SP
4rNiPX6Um7uq,97690,Sao Bernardo Do Campo,SP
oj04W8e2PpJO,15380,Sao Paulo,SP
nH4BjJAvnINl,15380,Sao Paulo,SP
BzcgnRGFxOVo,4794,Sao Paulo,SP
rkdHWItnkP0d,68275,Nova Friburgo,RJ
yBigywKz8Bnp,4081,Sao Sebastiao,SP
5nPVxml86dcL,90480,Sao Geraldo,MG
7XuXjRdxifrK,86056,Triunfo,PB
fhq0TOXPzyB0,3651,Isaias Coelho,PI
5lADtPxJ3Kz7,77370,Juiz De Fora,MG
MUv76zVrPi0N,15704,Taquaritinga,SP
vW8UVRSEX4cR,79940,Porto Velho,RO
RAwI53h4ofta,55555,Brasilia,DF
HNuhW5pfmjFN,27915,Araxa,MG
qOnDx83AJnv5,84063,Barueri,SP
Pbz17YBt08sC,2327,Vila Velha,ES
T2CzrzU88YcM,25921,Salvador,BA
Mkj1qyeKVfX5,13044,Niteroi,RJ
WCZ0oUOlRsKS,28015,Aracruz,ES
ObEntrpFsN3G,99070,Sao Jose Dos Campos,SP
mvM76iFF5szL,73730,Sao Bernardo Do Campo,SP
prU1zvV0uDPL,85506,Igrejinha,RS
24EnqHNjyzNA,60410,Iaciara,GO
IKsYt02gY0CL,38411,Sao Paulo,SP
no7JDSGHm9tf,93995,Mogi Das Cruzes,SP
9Sf5xyeH0FEa,53425,Sao Paulo,SP
OiEOaOuy9yrP,12307,Paragominas,PA
rvHLUCMgFA80,58540,Rio De Janeiro,RJ
keqLk5jnhH9y,99880,Teresina,PI
n5D6bZwTSOQ6,89677,Belo Horizonte,MG
VGKjwn7xXKF1,50741,Pocos De Caldas,MG
0qjpCJKSfcgp,49960,Sao Joao Del Rei,MG
r6M4kX4OaY9v,75660,Sao Paulo,SP
yw4aWDGZv9gU,45540,Santa Rosa De Viterbo,SP
yQl2mI2pW6hW,79180,Duque De Caxias,RJ
ST19ir9Id5On,70278,Ipatinga,MG
qMO0s0Rj3j0X,49100,Carangola,MG
iv0DGlOhcNcr,99070,Sao Jose Dos Campos,SP
kNxMIC3JTqW2,90640,Belo Horizonte,MG
qjIYkxy6X6tK,74013,Mogi Das Cruzes,SP
OfCU0Yny7WRC,2479,Sao Paulo,SP
Qf0jFklsfB9L,28894,Sao Paulo,SP
LCLSBtj8tSt4,88804,Jatai,GO
5ywypqRnbiOq,46250,Sao Paulo,SP
ZDDZDELkcy07,83209,Joaquim Nabuco,PE
LxDPrIQOxEVF,65943,Sao Paulo,SP
wKieYa9pw1YO,11010,Porto Alegre,RS
5kFS04IMWBjM,3370,Sorocaba,SP
mRqujmMTMTnC,41311,Santos,SP
rAJUFVD9abBh,8321,Rio De Janeiro,RJ
RKHEKcBpnv94,15102,Vila Velha,ES
uI0idz781Ko0,3474,Belo Horizonte,MG
23FLW7ugTK6t,6474,Sao Paulo,SP
HnPRHcr17pW6,86420,Sao Paulo,SP
Q9OjLU5JgxVT,3451,Salvador,BA
wYn81aHqEajq,65292,Nova Iguacu,RJ
WYlgK1osN43R,49200,Barro Alto,BA
skYk7zgH7rFc,64047,Jandira,SP
5XKWjN5zWpTt,24456,Sao Paulo,SP
Arkl9wPhYqxd,72502,Indaiatuba,SP
hLCuQpiCBWmh,3084,Piracicaba,SP
2Cc0GnzQnSYv,13295,Chapada Do Norte,MG
SVHsVHtNTjRJ,15390,Sao Paulo,SP
Dmh2ZrwamOgG,11542,Sao Paulo,SP
msWkvcuiADOi,39665,Carmolandia,TO
LT5woicvtDZe,1410,Osvaldo Cruz,SP
iVlbOAVVAMpZ,36050,Ponte Nova,MG
HY2bhqkT0XDO,88803,Embu Das Artes,SP
89gBWAA3azRj,6670,Fernando Prestes,SP
3UdiIChT8Pts,27570,Belo Horizonte,MG
DDvBUK5TpIBT,3911,Sao Paulo,SP
vWCroSxqL0bZ,74020,Sao Paulo,SP
yE33phROFqA1,59295,Porto Alegre,RS
hXKMC3dxQR2s,69068,Bebedouro,SP
hVoENmCUTlSd,45540,Santa Rosa De Viterbo,SP
fg0yPgiGtsfe,30140,Brasilia,DF
ZFyn9fHhVllm,28570,Indaiatuba,SP
SIloFb0zluE5,11990,Guarabira,PB
aCLvnH8DxYIo,89885,Salvador,BA
SW7qLe5vxcbG,4735,Queimados,RJ
RkBma7CRlkaw,49400,Balsas,MA
SPHiyZnIWv0J,7140,Barueri,SP
9U4BRLgqzaH4,2185,Jundiai,SP
HK3Yge5pvJWV,22793,Itu,SP
1uTaCZ5jUwrh,3342,Upanema,RN
ORFJOMUNNJZY,24457,Goiania,GO
2M5ArtvPJxOH,70402,Garanhuns,PE
knDmnj37C1zS,81930,Rio De Janeiro,RJ
T4mhLQyvVNxe,4890,Teixeira De Freitas,BA
wxAia65OJZB8,32315,Ijui,RS
yUufcnb6wC2C,73865,Salto,SP
xAixKY7eTGOX,28860,Sao Paulo,SP
t8WnOcAbQWtz,14056,Rio De Janeiro,RJ
jXqfzmXqB3Zy,2279,Sao Paulo,SP
VcKVgUjCiNsF,18108,Belo Horizonte,MG
6yDdcNm8xzFi,18116,Itu,SP
LDW1ud4ja7KY,60175,Jarinu,SP
qfkomapVQ9Gk,95708,Sorocaba,SP
4oXxdNLElt1n,24866,Santa Luzia,MG
1DKJ6Z0inCSH,29820,Pirai,RJ
rs1vqQ7x23kP,4088,Sao Paulo,SP
HmPrjLA1NjPl,58031,Altamira,PA
Uvmw3uqly2T7,21870,Uberlandia,MG
bQKzb0BDT5gB,54440,Sao Paulo,SP
iO1oKwJRwlU4,7041,Juiz De Fora,MG
aKX3olT7RcjC,54800,Sirinhaem,PE
Jxitx24A5xid,3008,Belo Horizonte,MG
X9Q9GgJG577M,68600,Guapimirim,RJ
yvTeOaVjO0rN,3525,Cambui,MG
DnG9VlBcOFkc,4548,Porto Alegre,RS
FVrnbbPMk8l2,41340,Candeias,BA
14M3cuTAhToY,19700,Sao Paulo,SP
1X30CXOg1g5t,32073,Socorro,SP
55YoW3wF3rvv,21241,Campinas,SP
R7g4ZIekUULT,32611,Sao Paulo,SP
q40foQ1fA40s,25560,Itupeva,SP
nAcuGTWKLJ1P,29600,Sao Paulo,SP
uMpzEvbTQ77A,68618,Pelotas,RS
0reTmaRovp7X,12310,Itumbiara,GO
idcq2w12dCO4,5609,Guarulhos,SP
Rhgfi34oQz8V,57860,Andrelandia,MG
BPhRDaitlkYi,55250,Itabira,MG
SKQAaQr5PnC2,15102,Vila Velha,ES
vTPLM87qdMLd,6250,Brasilia,DF
wR5HJcyi96o0,57540,Porto Velho,RO
nXod479OduRv,99460,Suzano,SP
1Mc7dMlHS3b1,4914,Holambra,SP
y35ilXrYGfaU,16403,Rio De Janeiro,RJ
XoYycqrDN90M,95670,Sao Paulo,SP
jyC0GIvOINnQ,6436,Sao Lourenco Do Sul,RS
xW9MBUXQh1E8,9791,Sao Paulo,SP
4zLadL6sJBC1,26113,Barueri,SP
Nd1rzbH49LTb,48705,Jundiai,SP
FhnTudSLAN5W,30190,Guarulhos,SP
FXqXmOdGBQBL,57520,Sao Jose Dos Campos,SP
Ho2yQq5Jv0Wi,2073,Salvador,BA
Y0y0o5nmi9w3,3084,Piracicaba,SP
6AYzpKuLuPiB,36050,Ponte Nova,MG
J2nuPIlVYkAX,68180,Sao Bernardo Do Campo,SP
9WuuN37vPHzt,36815,Pains,MG
F5ijBSq39izX,11010,Porto Alegre,RS
aRGDh5rbvTi1,39403,Forquilhinha,SC
b5NiGMgXReSz,46550,Sao Paulo,SP
Z0ZsSDRJhN2G,31070,Itapetininga,SP
vcyIecQIBvTE,7991,Rio De Janeiro,RJ
jgY4GbqytXun,17202,Belo Horizonte,MG
8eFT8hIbeDFz,36050,Ponte Nova,MG
Sb2kDfLhyzAV,8370,Itaperucu,PR
3YOaXpudt1nE,6600,Aracaju,SE
eoxCPg3CVLKS,15035,Ipatinga,MG
J98dFzEezCTt,78515,Sao Paulo,SP
rqNYi8jVKJZR,24421,Sao Paulo,SP
mbgvSFmmY7mG,11605,Vila Velha,ES
OQjf4duluxn4,45620,Belo Horizonte,MG
nTuF8m8l8QN9,79084,Sao Paulo,SP
q9O7DXeSMPBk,5571,Suzano,SP
9kRnX8rlfomZ,29230,Sao Paulo,SP
05um7WPw7yfS,96010,Belo Horizonte,MG
PXKPN0RUMzaf,1137,Belo Horizonte,MG
bX1X7j0Lr4EN,88950,Cesario Lange,SP
1jeRtFlvbmUr,89225,Bom Sucesso,MG
tfmesl72qAXs,87306,Paty Do Alferes,RJ
Zfr7mj75G22r,4070,Aruja,SP
XU6ifFUv05bJ,15035,Ipatinga,MG
wnEC5RaiNKLH,88320,Sao Paulo,SP
kVT3qtBsi5r6,88165,Frei Inocencio,MG
urJTJiS3U2Qf,75890,Mage,RJ
koY0BQEo8I4P,7745,Taboao Da Serra,SP
sZRyBq7aVZI9,83203,Porto Alegre,RS
M3wYXOwz04P9,68010,Silvanopolis,TO
YlUduZLGfFxw,7991,Rio De Janeiro,RJ
MRWbg5tSQEuW,12940,Sao Paulo,SP
N5UsbgyrcKCe,53110,Alto Do Rodrigues,RN
K2CBEXILbYsC,89015,Bage,RS
cpKSyT4hJ5VH,13313,Bage,RS
XrhR65RLt1WD,3937,Campinas,SP
ivwnvgv0jxZB,22050,Jacarei,SP
o4Q6wilc7y9o,82100,Rio De Janeiro,RJ
DdZxqeH1lEjn,85200,Osasco,SP
VKubb8NEBr8t,35311,Nova Iguacu,RJ
sSP637dkS07y,57048,Sao Paulo,SP
4XLWRiz2oKKc,3026,Vila Nova Do Sul,RS
mSIw4m96Jep4,21550,Praia Grande,SP
5X2RiP0cOZbI,6851,Salvador,BA
tPjUC9apN6n8,88868,Ilhabela,SP
p0Lc2pm3NsDK,77695,Sao Paulo,SP
e6t7ALMd8r0a,14980,Maracanau,CE
s8nkByclfdJw,3447,Natal,RN
5Q6kpEfeIJvt,70238,Campinas,SP
t9gybBrwzPmg,31814,Bertioga,SP
9pOhutKGT1Br,47806,Barueri,SP
XYzVVF44COOL,48330,Cristina,MG
sfTZD4RjfQHX,95044,Rio De Janeiro,RJ
oOdxoZMrtv8o,3811,Antonio Pereira,MG
Jmd0dPTeVreM,9370,Araguari,MG
LP2WDiasD51d,29550,Jaboatao Dos Guararapes,PE
L5kuNlraz05D,3912,Itajuba,MG
W5nasxVcrqyD,23935,Sao Paulo,SP
Ph2zC0dVMb50,17523,Brasilia,DF
ZrJ5De53jhFl,2018,Brasilia,DF
QZluxWl8wNhO,41220,Itabaiana,SE
67x7oGHyPita,72215,Votuporanga,SP
gnhBmxVtEQ8h,96407,Rio De Janeiro,RJ
uYMDrAVrFgao,89260,Guarulhos,SP
G0S902TqTdKO,82520,Itapetininga,SP
DCQi8qXQ4C8Y,13081,Patrocinio,MG
jVPTgtj1s9XF,7044,Brasilia,DF
Sco9LFj2m4bi,79820,Alagoinhas,BA
5jaguspaomc5,40260,Sao Caetano Do Sul,SP
VUS8QzeODeKp,71691,Paraiba Do Sul,RJ
4UiGlXfpQfdW,82600,Sao Paulo,SP
VW3FiuZLICc1,5547,Diamantina,MG
rJRqoyE0UvK2,13971,Monte Alto,SP
9K5ZVsgSAawt,63580,Rio De Janeiro,RJ
S8QYBi6UIxiV,22753,Rio De Janeiro,RJ
fDHvAHsZ9TrF,92440,Sao Bernardo Do Campo,SP
xmWvIZVCmhC5,88735,Sao Caetano Do Sul,SP
ndmTJeKEH8EG,14490,Uruguaiana,RS
bYXlAFw6bBTo,83880,Campos Dos Goytacazes,RJ
R9qAzadS8uiM,32187,Sao Vicente,SP
D4rb8bJMcrz0,72323,Joao Pessoa,PB
Xz1KSWlxrC9N,4004,Belo Horizonte,MG
90CM9uDag8zc,18108,Belo Horizonte,MG
UXr5xO8GdKWz,30286,Sao Paulo,SP
J3eLy6eCRogA,6327,Caxambu,MG
lRWDs6BkhlQI,7041,Juiz De Fora,MG
eeq80z2N9C5y,60130,Sao Paulo,SP
1aFBM15Lb8E4,81315,Rio De Janeiro,RJ
qAmn3rI5qWnT,6343,Piracicaba,SP
gE6B5R0Y2Qs0,75828,Sao Leopoldo,RS
cCWWzVTtPHFu,1414,Sao Bernardo Do Campo,SP
wPfXkJS3DufB,26572,Peruibe,SP
PiYOIBS0rKDC,2611,Jaguariuna,SP
37XD8SF7mVeT,4068,Rio De Janeiro,RJ
zHfFl6VMNzBk,7809,Franco Da Rocha,SP
MuwuTvbwTyJT,84015,Sao Bernardo Do Campo,SP
wYIaEotnVk1q,3505,Sao Paulo,SP
1Tbe24of8vTn,3653,Cajamar,SP
oqmAQxAyr6fQ,20050,Fortaleza,CE
FvO42ORLjJER,84940,Goianesia,GO
H2Ipa219KDBD,13408,Oliveira,MG
O5kNN5mEIJ2d,77015,Manhumirim,MG
7KKa2YFHG0Dt,2855,Guaratuba,PR
GwurbuqN25pG,85520,Araras,SP
Q8L4I8yVu4Nh,88810,Santa Barbara D'Oeste,SP
c6j6G78q5WoN,46900,Candiota,RS
GhptOawaiGfe,6330,Sao Paulo,SP
sXGMc30hawsc,53160,Rio De Janeiro,RJ
c6shGmcGTjuq,37620,Parobe,RS
MoXBNiz7QdPI,28991,Itaberaba,BA
GSM2wc9VrI6Z,11707,Jacobina,BA
QcfkiuAgwGcH,18210,Suzano,SP
5BO5W0J71r5p,31030,Rio De Janeiro,RJ
UE0QSxUb3SOI,68554,Campo Grande,MS
3DLiDElGqjtt,88504,Brasilia,DF
lCNrJnDdkbAx,73900,Olinda,PE
WAajWO8ytH0r,12906,Goiania,GO
vruBTpfwv3UW,66060,Sorocaba,SP
uItMRR2O1RgY,98900,Sao Paulo,SP
YYbuBD5RabOC,96065,Santarem,PA
UofLgdrRgKGJ,26526,Porto Alegre,RS
LpaSWZfos9DJ,62030,Ouro Preto,MG
XAirTf4TCOTd,5448,Sao Paulo,SP
AFIq7KlLHW1Z,72547,Sao Paulo,SP
LPHPBDoISPlL,39900,Acarau,CE
LhAodl6keu4o,4850,Niteroi,RJ
gq9PNBhRPO2B,59106,Aracatuba,SP
agqi13JiU11h,65606,Sao Luis,MA
JfhIE1yJdRz8,9960,Simoes Filho,BA
ygS1FML0Y5wg,20091,Sao Paulo,SP
l6IxxHnY8vmU,25271,Estrela,RS
e4Gv649vGSmw,75094,Campinas,SP
2AHemEtybdQJ,71670,Timbo,SC
PHan95BbqjON,89150,Juruaia,MG
UogEavrUMtmk,49032,Pacatuba,CE
jwdwJbUURXgB,58540,Rio De Janeiro,RJ
3zvY1Pbnxfqe,33015,Campos Dos Goytacazes,RJ
Bp0kOPjyEKvR,9669,Itaquaquecetuba,SP
Rb5EqAryTQ2g,4739,Sao Paulo,SP
IF70JWzZhZoJ,4403,Nova Alvorada,RS
3qjWhtZnbZgz,29162,Rio De Janeiro,RJ
V24mmE8K2jdW,40220,Niteroi,RJ
mvjDdGpUpFN8,17720,Brasilia,DF
HAqeRLEtHxUN,88107,Sao Paulo,SP
pjLGJqoL0zit,4942,Rio De Janeiro,RJ
DFpg7OOyrkK2,18160,Sao Paulo,SP
pcWmHNjh1Vt2,38183,Mogi Das Cruzes,SP
HkcX5zCuW7vu,95580,Guarulhos,SP
PwM3W3tALaNO,59155,Peabiru,PR
TJnzc1vdWj6F,35685,Cuiaba,MT
ucmRtvHIXz0j,88350,Passo Fundo,RS
KBnsn7aRPWXv,12770,Limeira,SP
IxwhfjwT05DF,23028,Rio De Janeiro,RJ
UMUz2d3k7d3V,86160,Guararapes,SP
19nrVRwI742P,39990,Caxias Do Sul,RS
TTaK3nq9iUXq,39723,Extrema,MG
kn5W5ovbkZ6F,13341,Vassouras,RJ
kpXhsm0Arm8Z,24445,Rodeio,SC
SzmfiYYoMJ5j,8562,Meleiro,SC
wctzJ3POHahU,58960,Joinville,SC
g30m32LNlBvX,84026,Itaqui,RS
JsnZZVLXeVxZ,32180,Sao Paulo,SP
CQGtrcM2Jztf,65515,Rio De Janeiro,RJ
JuqMyN2PDO8e,60320,Marica,RJ
zwEz8zR7ZrGo,92030,Jaguare,ES
eYgyLmtY6Y1o,95055,Campo Grande,MS
68bjsJUbvbD3,97575,Angra Dos Reis,RJ
pD1X2e0oRFW3,21765,Rio De Janeiro,RJ
ARati1EqXMO3,5017,Mogi Das Cruzes,SP
ArV7IJFJhrY9,6144,Sao Paulo,SP
i0iU7ZjcYxqr,3104,Estrela Do Norte,SP
OrK45OQgF1FQ,4556,Niteroi,RJ
CmCioWowM7WA,13456,Sao Paulo,SP
Kbkz7I41qgMD,36010,Capao Bonito,SP
C4n0IZBCvEX1,33930,Rio De Janeiro,RJ
WMybb2OvkBEm,4280,Nova Iguacu,RJ
bvN04uXuiZku,35240,Joao Pinheiro,MG
4grvdOtqa7wn,95920,Atibaia,SP
JeHoylThMhot,11430,Maua,SP
RbVKpK5xpHP8,70363,Sao Luis,MA
6pwFjmjE4BFM,8773,Marau,RS
AfTEHjshnQo2,89111,Campinas,SP
xxHStbraHDyy,15102,Vila Velha,ES
wftechPr62yv,7141,Laranjeiras Do Sul,PR
rQjXUnGX5K4S,55125,Belem,PA
pO4ZnzpIOC1W,33082,Itaborai,RJ
wqiebdT1fL4J,77600,Maua,SP
dqDEhp4CCS20,11060,Teresina,PI
6ZW7iukLjTcX,2220,Itajai,SC
r6uuOBVG2UUd,48480,Sao Paulo,SP
BWYVgYnnGay4,5550,Brumadinho,MG
dV1gjXjAV7w5,2311,Taua,CE
swVSV1WlM5zY,78335,Pouso Alegre,MG
VucmHiSHx4Va,63100,Londrina,PR
TuLUjaZgpHoG,69029,Hortolandia,SP
A8UN0sNMtjc5,69040,Sao Luis,MA
bbC9SInwt0vv,25940,Rio De Janeiro,RJ
OrPf633WYFjV,19061,Areia Branca,RN
P1lax3W8dpbJ,58200,Rio De Janeiro,RJ
piVIG9oIwDbF,36976,Congonhas,MG
9eVIkxkjAasO,3422,Parnamirim,RN
IdPFNjb1gvzs,71670,Timbo,SC
BqyxeGqMcMa8,75072,Belem,PA
MHESiPUkGY0g,31980,Sao Bernardo Do Campo,SP
Vb5Cn1WWOJ8I,89176,Vicosa,MG
9edM8SSWErNV,86082,Pato Branco,PR
0TIyEjqtlV4E,59295,Porto Alegre,RS
9TD4Cvl96Jib,28570,Indaiatuba,SP
2sxzOCKnkKOq,58750,Sao Paulo,SP
TnAQwSWOMffo,26051,Florianopolis,SC
r3s7Omkin1XU,13343,Sao Goncalo,RJ
0PIm1iJ0XbN6,5048,Sao Carlos,SP
2XReiSDj0zF7,25085,Recife,PE
qxL3qpruTsse,27258,Sorocaba,SP
U2YYfQGTYi76,5594,Sorocaba,SP
MDZ3YcHKjG1v,41130,Sao Miguel Do Oeste,SC
mxe4hPpo2BvC,14025,Sao Paulo,SP
VYXMBWOMUx9d,66083,Recife,PE
rlNzYv08xued,41130,Sao Miguel Do Oeste,SC
nvldebJTzT9J,16207,Brasilia,DF
USKBx7uIp3Wx,86925,Santos,SP
5Jxy2Z2ei0c4,40354,Belo Horizonte,MG
mYZrzDnaSDmD,15200,Sao Paulo,SP
6Nsk1tGOYwCE,76330,Maraba,PA
OOErhBMdu3zC,93410,Sao Paulo,SP
yyeAE1QpsbCE,7907,Campinorte,GO
kkZHzisHZxoG,21640,Palhoca,SC
wmrGuPqmJmdw,46550,Sao Paulo,SP
5k9s7WFoB7jT,3447,Natal,RN
dnCfIstLRLdi,8473,Brasilia,DF
W1SXvaVXv39e,66025,Rio De Janeiro,RJ
jKPGiw2oaCDP,6620,Curitiba,PR
qOfOjDjbnnvE,5397,Sao Jose Dos Campos,SP
Re0scSkR2Gph,5537,Caetite,BA
WU97oNuTs22U,86183,Taboao Da Serra,SP
9VQZOcLegfn2,2532,Blumenau,SC
iXgdFaTcN6eF,22471,Blumenau,SC
oP854QdBsejG,1501,Ubatuba,SP
FqGJ0JPrlKtC,48830,Sao Paulo,SP
iWlp9ramZ3gd,4439,Sao Paulo,SP
UfsFB4zq9i8s,36404,Guaxupe,MG
OTjhFrQgdIas,6794,Chapadao Do Lageado,SC
reogQ0uYQBdq,67133,Itu,SP
bUlM658Yy0hR,48860,Carmo Do Rio Claro,MG
RQpNRft9QFP2,38800,Rio De Janeiro,RJ
uvUr8lv1sMKH,36090,Araras,SP
0yPZqEwkisYr,40100,Belo Oriente,MG
90VNYW4jrVVQ,58429,Registro,SP
NCfryCcuLX7z,2375,Sao Paulo,SP
B7MKBkrvMWpQ,5421,Campos Dos Goytacazes,RJ
lj89PkiqCrWA,3533,Ribeirao Das Neves,MG
1WWuK90fsC3F,8502,Sao Paulo,SP
6E7N99xbZEZX,95044,Rio De Janeiro,RJ
zj7Lk9HqgClZ,82120,Campo Mourao,PR
NCWVdqUraZF2,13142,Jaragua Do Sul,SC
5v7m8ladbK2D,4744,Barra Mansa,RJ
bVSgv099XY4B,5007,Mococa,SP
fec9VHUVNCrP,55555,Brasilia,DF
aAYqSmRinpS7,68503,Sao Paulo,SP
SQYmyUo0bWIS,51230,Suzano,SP
c7XcYJ4AEfkS,63600,Campinas,SP
bXzAe5VDx2Hu,64063,Recife,PE
cZaOcupI5sPu,55410,Jundiai,SP
awsv2wy8Js8Q,4423,Tupi Paulista,SP
jKoj9XsBDr3S,5885,Indiara,GO
RxSEUTtlVqqE,9837,Campo Limpo Paulista,SP
ZfRsqAJWHRhq,18211,Glorinha,RS
K02m6cf4sjOG,7920,Marica,RJ
7NlVbwBac1Qb,79134,Belo Horizonte,MG
mFqGL2V0z6IC,59052,Maua,SP
iomAGGNZEB1u,11065,Mage,RJ
g8rrrS3kfgaB,36328,Ribeirao Preto,SP
CgW1XqpPNfNr,45991,Guararema,SP
inPOYjkAjviL,47850,Montes Claros,MG
9r2jwfAz4KbF,64750,Macae,RJ
n4BQygvn6KhY,45470,Porto Feliz,SP
wPs5Zk7MA2GY,56460,Sao Paulo,SP
HGWRGDRlcZo7,29645,Jandira,SP
kcDJeTWb2tLB,78080,Piracicaba,SP
tgMz35y4p5GQ,58340,Olinda,PE
yETgnDdR06GV,2247,Maua,SP
vNV0u7JdeTys,29345,Manaus,AM
5r1efzxrV5VW,11703,Serra,ES
33qPg3gEpT69,57084,Gurupi,TO
ItKKJ21Iek46,9400,Curitiba,PR
qEsdXm2BUAPx,4690,Guarulhos,SP
2knoi9S375T0,80250,Sao Joao Da Boa Vista,SP
zwtquuoYjg8m,61656,Bauru,SP
A8Up7Laqw9UL,3672,Marica,RJ
cKWlis39dAkN,36225,Jundiai,SP
4bV1aKx139Q7,4634,Sao Paulo,SP
vV2dv5Eyw0ZA,36887,Contagem,MG
MqdG7Ldth9Oi,41210,Capao Do Leao,RS
diawHp3ZOzf8,11010,Porto Alegre,RS
zdvtoYZFPsqt,74665,Pirapora Do Bom Jesus,SP
QIxZUKjg8sTN,88740,Jacarei,SP
BaSVK68CzSd8,25922,Belo Horizonte,MG
5GDw3vs9OOik,32223,Floriano,PI
FBl6DejEaLnp,7197,Niteroi,RJ
LeK6yepk8UIG,69919,Itapecerica,MG
0JZFD2iGV8hw,6028,Sao Paulo,SP
mCxawewXzhTs,95097,Juazeiro,BA
ht2CQSoDi3bT,74110,Parelhas,RN
vuXD7GHhRbQ3,54320,Governador Valadares,MG
Z1QIHv6VHWKm,85814,Rio De Janeiro,RJ
nx1iMnvKHPo1,4624,Brasilia,DF
3TfZ9db9xO4Z,51111,Ribeirao Preto,SP
Y2GqOZG9D1rk,15105,Fortaleza,CE
s5Rc3IyPdrgn,4308,Rio De Janeiro,RJ
kVHDzoVTvxx2,58540,Rio De Janeiro,RJ
utuYPNzLED9x,2319,Barueri,SP
CqveVGargh7g,29126,Fraiburgo,SC
Y3VQAADzNqGH,87203,Rio Claro,SP
ajY5EoFDiB8h,64017,Curitiba,PR
EwWCkVEFORjJ,78080,Piracicaba,SP
POdLs9uO159Q,77006,Belem,PA
JLgXMW4NhSis,61902,Sao Paulo,SP
khV7faUNzlbd,65051,Rio De Janeiro,RJ
FcyhIIbx9Qlx,14784,Belo Horizonte,MG
u2mvHsVFPlCj,3165,Sao Paulo,SP
s7J6vpwn7npi,6810,Santos,SP
3b44EKlSe9Az,74786,Sananduva,RS
4Ldi3x0puLYu,72020,Sao Paulo,SP
ebLeqmz9Dfex,19450,Encantado,RS
7O9IQYUM36Qz,93280,Colatina,ES
mKsmPT1zbsm7,44092,Concordia,SC
PBaGnaUaW5Zv,14640,Rio De Janeiro,RJ
sF9i0XuyiUJo,8110,Guaiba,RS
SHApeRtaeeAe,95173,Campinas,SP
upIvdGKhAj6g,46225,Cariacica,ES
NrVcgoFidkdK,7197,Niteroi,RJ
cut8UvnkDBL9,38500,Guarulhos,SP
9KrWU2Ae0A5K,54740,Brasilia,DF
EUITBRnVqkWA,25980,Campinas,SP
gvspkBtdJjjJ,88010,Arroio Do Sal,RS
Rl5LtfxK963L,78643,Paulista,PE
zqtywiHss3WH,80250,Sao Joao Da Boa Vista,SP
lcS093zVPySY,4387,Belo Horizonte,MG
cdm7GK3WHHDE,44670,Campinas,SP
QKIPSIfLtzBK,29665,Vitoria,ES
uOjj9LtWwpgy,75071,Blumenau,SC
oXjvmgw4JeI4,44320,Volta Grande,MG
NkxEQDCnRufH,79700,Arraial Do Cabo,RJ
4Gr65GWodLuE,79622,Sao Paulo,SP
Q0XAzPJ4IAXb,5422,Santana Do Livramento,RS
mzjh1NLvyUUg,65076,Tabapua,SP
z45q1RlRxzwJ,88374,Sao Paulo,SP
1hEsD6G7oJ3u,87005,Curitiba,PR
qAIahOLPlVm2,13808,Goiania,GO
Sv0CKz02w3za,14670,Sorocaba,SP
xnaPAaMPWVHs,57975,Rio De Janeiro,RJ
Egw1PHRyVKaa,78300,Garanhuns,PE
llqdne5qZrPg,18620,Sao Paulo,SP
OUpzLFkdBzj0,25995,Sao Paulo,SP
sL9rWJkuY3SZ,59275,Porto Alegre,RS
OSBH7OETN7Vg,50030,Quatro Bocas,PA
TBJq37ksVERv,96015,Rio Das Ostras,RJ
at8cEJd3iDwq,16340,Belo Horizonte,MG
XH2jlPX3CIXa,41745,Sao Paulo,SP
FwpNEDTuBzh9,3704,Sao Paulo,SP
AF7pUR6R7d0z,55495,Auriflama,SP
xfN0GAh9za3m,6149,Ubajara,CE
ThCrlww20Cmk,58540,Rio De Janeiro,RJ
WlH9J5PNWrCQ,2033,Sao Paulo,SP
nkEUcfRV26rh,16402,Campinas,SP
Sj1s0nUcToxZ,3320,Veranopolis,RS
