order_id,product_id,seller_id,price,shipping_charges
m9j8h28X4WAc,7oLWBl8RwQmm,wdOTtCDSlUbO,106.74,18.17
hLBXNudG2d0z,lonVgMRwYfLn,TKAhoeHWsxhn,125.46,21.05
cZXsUBorj8Gs,GRz4QpTpW8aq,MvBLo1GhlfWv,100.9,5.59
8FPa3GVUIvU9,V2CZFezTvJwd,gAeOMBiTVhBE,42.79,3.8
05c3rh5qI2k0,6xmmVmmRsFCP,hfLlIKeob5fC,518.18,29.68
DRZeoIOhYhgM,oX8dgtFlR8Vj,T5TAziawiIyq,28.82,19.86
0qs9iUdIgDaE,IkVpa8CmXiTc,vyQfMrnOngAN,23.79,40.84
jaThBIxg5K2t,Clpt9JGtOL7P,YVBAT3QqF9Qj,13.1,47.73
0m2VHz4CD6fn,L2IoSdUIKXVX,Djfhy4pnkKOC,228.91,17.73
crD1L3WDfYcF,jjjTU9AjBTTX,BxFCXjoY4962,212.9,7.59
9YyGrRb9NbUq,p25iXj7LJgoU,hSejNkQSw3i2,164.9,7.52
b6fMn2qX0DgE,cQfA5k5obzRW,sctM1gOcIn3a,22.0,46.37
f5Apjb2RKdnG,cjZ4OtQAYbu8,VyDYXaRCd51S,87.99,42.2
w975czUMqehn,bpESrZraPGiK,PrJP7ZtLapUo,2130.0,53.95
xXSQ2VfT1D72,NjJblvKbHWAO,fPCae5a96bO4,106.74,83.53
uExlKuiVmuXY,q3H7MyQmnMh0,ToGx1gWc17Gc,62.83,62.97
o6h4l9dsVcOw,gKltmjOXD0YL,4nyyi5gifVI6,692.0,38.63
F1dv4aYeYoVg,otjEYKp4hVHb,Ld5BbJbgEpJp,51.5,8.75
gxFAKt8qlOjT,ZylUDJeVtmrE,WISJVlNik8xN,399.2,6.87
TcMu0WrBKYez,qXKeJv9t9Nyw,VwdyM1iPhT9K,395.6,34.6
bqHWhFdCDMeg,nFK026548AkZ,1tQEjUJuOyJ8,188.8,43.28
ZQXe6TB376I0,RI1l6j7awiKO,QaFphUAb15RL,95.03,36.12
mGhUjEwHjz1B,hWN8oyEHKv6p,A7s2wiNKJ3HW,16.89,38.66
RdaCyraOG1IP,WF9XB3RUiqRG,NFUo7mzHc8co,36.2,3.51
TalvR7Gpzw9l,MAy2OtY8yrL7,16pMg4KJ3hIj,24.1,6.87
B4V5melUcVND,aMRmnt2vbGd9,YRYlK9uqyLE6,140.93,10.44
Xd9U6zY26lxF,Y0lSmta7enMt,i2VPd2aaDnzs,107.63,5.84
X1KvwFp9ASJk,lyv7bqEb4rfG,ItYhqrkUww7D,539.89,86.46
2dILyUIXAPmc,7EGihSQm0Mq3,n8bg8T464bPn,94.76,43.58
ymkTH5kt97gc,4O5pfTGzRDHh,A7s2wiNKJ3HW,879.99,12.21
dVNxjuYgKOtG,LWozfiKOxmhR,3KuTukGXgD7C,49.38,146.3
5axngFdVQbya,YUJP7KmYRrpd,WG2pVERAEzeW,261.0,36.07
r8p2JreQsXnb,J7AnDZP35qHJ,OdnRCxXEzI4n,104.97,2.01
tCDJwwnT59nO,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,29.05
vXL6Hl0JRWVd,Jxj0ANSzknDP,Ek6ADNUZ7ej9,121.0,1.01
Ea5dbB6WSLe3,yGkmsaoO6OQR,XLxN4hdOlYco,153.75,40.63
SUF6d2i5mEx3,pMKVwZxpI6tv,hvsAdyG9JEKS,167.0,63.1
p4dCLklJGepw,9NwzO0Pm0fDM,r7VxefoTVHbb,2899.0,96.55
eTzlGnkTzdex,tW5gQNNyhcqZ,JX4iwTS6jjJU,453.7,20.9
hQ3t0WZEkP0M,lfCMA4pjz3aH,tirJVyRNLotd,31.99,32.94
tS5gneWF4132,PAlkeGHmzhxJ,LWDhDrMk55bN,159.9,18.49
HTMAGuSCM1m6,nT08IjixJLdF,EUbuJdKJA0gL,93.5,14.48
L8Y1SbPDXdTQ,rHSTHjYFnJS8,g6AdzghqF6DD,782.25,25.85
Mhk05m3PsAAU,1TCFAwFAlNcn,A7s2wiNKJ3HW,129.46,6.87
zaIrfaVdkCp5,2m67LSn6k958,AvTLykupHOIB,97.44,70.34
oDpwRXjk04pW,kN2im2dTp3jL,dueCajRNsGcT,998.0,63.43
4LXNJyfQlqKp,eVsJ3CNikoj6,yHsOFiqVrV1u,37.84,18.01
g9XdhOEpYGU2,bdZMcl4443hh,nyvgAgymNBCt,328.0,2.46
0SSvk6cneE0c,Biwi1BNtUB7l,r7VxefoTVHbb,2130.0,38.6
SLqeLnXvckaa,WNlBRNuoHWbt,yGbPyLPc8PmT,37.84,56.27
M8CtYYBRNsth,24AgwBMFEDBG,coi9xkdo66JI,117.33,49.91
aSdTdzUrM1OZ,ddiVGCfBaEVx,YMbd2nIOx4Il,4099.99,37.91
FOChvZqP8f3n,OqwpvwkelfiF,aDQK7ytnBMNf,42.79,93.37
SFAznRDah3yS,NA1QJoICFLN3,fAjmSvbZGHqr,34.0,19.67
fyKUYFcdTmmJ,8VmsE9S2LBYR,K0qPVGdA91KO,178.0,58.7
YJLNzItCY5Lz,uAoOMo22UMav,IWOf3FsBgQtM,145.69,55.54
h3coC4t2Rxqn,AWSkluuWPz6r,QgSPgHi2XQs8,5.85,47.55
4LjLVbvusSd9,r83sQrUseYia,NFarHrNhIIbP,150.9,38.66
mq7rADSC2Ism,eVOgl7qBOyWC,2UV2zaeUhNyA,18.04,46.76
YtFk3xi5NOkw,nurQNBj7Uwpj,4YvZWfI3A03T,74.67,87.87
LOdmoUAGwO0G,EIGd06imV7RV,Ko3LWNo5BK3H,171.9,19.9
S6cIZeGtP9gy,5EFBA7VYOItK,7OKhjPME8ZK3,261.0,82.44
YO0Jz98n4zr7,zkWuQxp8ghN0,KbKfjMfPEhfC,9.89,51.39
lCxByn6VaBxd,e3yKzFDl4DgO,1h6SSNc2BYo9,404.88,33.14
poJD3PaTIHe0,0vbEvli2JYJu,RKad98cTxhSb,95.03,11.75
GeBWxouxRvM4,daEL7CxZeZMu,V5WynwQkZECV,47.77,32.95
DV77L76LF5XD,M9Rq7Nx8etjk,X6sOuk28jDFW,692.0,9.21
kKN7w7HbemXw,iPoRkE7dkmlc,Djfhy4pnkKOC,1139.0,7.15
ufYlYZecr5bQ,KHaNNvmXU5ip,xbr8ZnHWrWgb,3089.0,34.88
yW27y3DXzwWw,AX3f3Vntva8G,TBkUw9PKrND5,38.94,50.74
qbbA5MOYGfxE,tz3e5KHOtJAW,g2syaRzQEltv,134.89,49.86
0hgPWJDoB4cO,YiE9yHgFqDFl,0pPOelafmUDD,179.46,13.36
VYk3F4pCSokr,gdCCpQtF5lez,A7s2wiNKJ3HW,5.3,39.91
jynJhfF877ea,AcNTDCToH3cj,nHGEkM2UCRjt,168.98,62.0
2l1b815aLJ52,FLNnxc5ri41t,2Vzr14MB7bRD,849.5,214.86
INkpKyWikEpm,3IT9EPQDOwI2,Zl5cm1PXG0Wm,42.89,38.66
luDmMPPixDf9,57UqRn9JRarI,xbr8ZnHWrWgb,51.37,70.54
xmX2jpZdxdFh,u2atxLeCkaHI,KH9VVC2iPaCb,42.89,70.82
TF9QMjqF5ALR,6DrmAD0kDqEK,9xdiogxz7kit,45.9,23.15
uMia2uOZGagn,W7gnx17TgMt3,2a51UHcJkdrn,8.8,67.11
Z7RjgX97dwEP,5a3fOLvOnQ3s,XDUcHHAatIrl,75.25,7.79
nrGu5nYtNbj6,qKdBzmQEGR6b,TuPm19CMKvrM,126.69,20.9
Khmc8KifRirl,0HzZ5ild6ceh,2UV2zaeUhNyA,84.55,14.61
SzBrIwVmKrQS,9cZrd0hwrG3f,fPb06UMDTWgq,44.98,17.22
NvnzFCtB9V2a,xhbHgcIXVQSn,dikNaTlK8yGG,161.0,39.79
pxBY125gsTL3,QwBqWGV8MEgK,QZGYZHmzukoV,527.99,67.33
Z5SpKKkLMdtX,hnJN6KdXelbo,QJ3gwfhIcqes,223.51,76.05
FkWHGnWcCKUg,hU0rvMAoQvSJ,2cg7E5j1pzxq,172.99,17.44
8uFSMkYrlvlT,KHaNNvmXU5ip,EzHQxVQPzo1i,102.22,121.73
A1Hiincibhuo,55lTva9cOHak,w64BqIsmpk4u,45.83,47.55
yuXsa8lLMb54,E9UgM2MvSJ8l,wAgnN3eGF2Af,193.25,68.39
ZhU5K67RHA46,NMA3xeZvPzcP,5GwbKiUEmaYY,266.55,42.75
VvosNQqg6pWt,7I2dZxXtiFVj,WG2pVERAEzeW,1590.0,67.76
DJm7B9HGIrAY,HpMbJAttOmXr,UOGIrJtSldvd,359.6,7.7
rHPLnDCJQ3JT,rouH1tejy3SO,UOGIrJtSldvd,206.57,7.29
uDiZrCYSQzPP,gbbvZ1UhqJeT,Ojow6XCkBUQ8,89.1,29.68
wHa27fv4iCGV,WUMko006dVaO,h4lcTgJTuj7f,35.95,20.9
iPvGjZh5yZ4R,RRiAihITtq2i,Y6oJtGnt1biO,155.99,34.87
fFND3oTlctEt,881goOLj3Y0W,TiR7Z1vu8RZu,1359.9,67.36
XGQKPfknx0ia,JAu4g8yDe6de,TONxC5aLQqev,266.9,20.9
ubx69H830Urx,TKNiFZxm7gs7,yGbPyLPc8PmT,113.49,37.66
kvjNAY6J5X6a,0GgfQvPMSF6n,8rHUnSQeQcMj,118.39,97.74
6N7k0kfPfeOL,i17vysEB0n1w,cUn7dujqBetE,33.8,49.91
YUsV0Q9NJkgJ,Ez9srfz3jOkb,T5TAziawiIyq,31.46,104.77
DWj7PcVZYD9Y,A5uJkkGlrTe2,ENekhljjhevR,261.0,132.15
ho7mHX2dP8Gn,uao0vNKhChzl,2a07LobkzHUx,266.55,67.11
F6OE8i969pRH,wdV7yJzaz3Su,EqPcJSwcfSMn,107.63,42.7
91pcJgqa3rVY,SNBf5W9qw0Ci,HaUIinFOemaU,68.1,148.94
lQ8WOPDJWZ25,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,31.24
yNu5iYuBSLdG,fS1ypIsQSVpI,VEpUiS8q8p8X,979.0,48.34
68wkDeiCcWdM,jsaWe1v2g25l,2u7k61LiSKc4,259.77,132.15
LwkHEvmZJNgk,57K57pVL3jON,vjJ7Vc2lwVIM,82.97,40.15
9ZjjlKJG2ywk,7wBMdH6eU7nx,WTbhLip6Y9IF,23.95,39.84
kKDfCm59YxZt,W7aQrRkImWd7,xqS6FkG5qqve,150.82,34.71
ziSX6x2qr4CL,eeyWjfrLde8T,QBnqN8st5If7,2139.99,22.78
tFhk0fWDLaa8,zvb1mHB8kFqW,YmrGRjpmFizB,125.99,2.88
rrBTqZqTf4Ok,hXrvSNXYjQk2,gfYgJwNqlPCJ,77.08,37.9
QXMaNyIjmIph,AFBgnKQo4MWv,XRWMeN2dAGds,175.92,181.88
bid9pNbwdTnM,11iLB6Y8kiVM,2a07LobkzHUx,829.99,42.06
OK3XJd6gGqAv,cOZEFPAW9wyg,CmIOujRnGWTM,419.8,69.96
ePHHtgHxSjZB,xrOFd2xXv266,YZEaej3gse9q,548.35,47.55
JnLzwn9ckVMC,tIPO7bHrwS7c,79i3uW0ev518,53.99,33.9
wMU1lsRGAEkd,RSGo6J7vWjxh,Fh5z5uvA4neX,366.4,40.4
7SNpTTVZ71rE,a4eRSJHIpAKf,AvTLykupHOIB,97.05,47.55
27wpHcwe9ry2,jXcXJ5KInEJ6,uywRyoD4KkF1,0.85,6.87
G9fypwfawZIl,f6Y9YUjcPDG1,71QYNy333dEu,820.0,47.55
2rZyMm1E3kku,5zEKWneRCEng,pRyQixqm2Bsq,161.55,32.34
QlbU4PDiEXJ6,aJvP7lI0rF0m,3Q4DoxWsVAXa,16.2,20.77
qr8qX4X9quEL,TcTq89RJ3Itc,AvTLykupHOIB,403.9,38.66
xoLieETOsXh6,3K45I3WQCbtV,ENekhljjhevR,261.0,132.15
O6SrniXHaofg,quMdJdcoWWJ4,yxfgQLIrpHFD,620.1,3.51
YoktM1by0Q87,qnNq0WJ1BMs6,BWczKEOZMEFy,2899.0,47.55
nJTDQYh1xkG0,rZ5pT7KeDGN2,coi9xkdo66JI,273.0,104.94
Dy8Uj1gOVTdP,frZN2vGs9Gx4,DQDmbEDffCF1,145.95,6.87
4YyBfuqvhAeq,BmlArwsBhESM,rTKC7c3Tt984,26.77,60.09
jZibsn7JwHTY,pKE8mn4s2rQp,FlYmRQLYPlRf,167.0,11.55
xZ2sEylj8vFw,AMKIgKd1s17B,TuPm19CMKvrM,72.4,32.34
OPI3bliYfJ77,y2MAnns4G96G,9xdiogxz7kit,74.5,33.22
IUEy2AGWUwSy,9MpKeZlhN2lc,S90X9Xu5i9LT,95.03,68.45
zTi1XqqHt45d,ccg64CBDaXEK,y58cZren4xNt,40.95,13.68
vv0sKvZFAxkD,a2T5r77gbE9W,VbREMx1xh7Eb,49.31,84.65
vwl7kIxUB1Re,JCdfJbT3dMnM,oI8R7WsNWWBc,50.21,20.9
UsOx9zwkjnQJ,WF7EasOIkR3O,MD95fJyKH99j,2999.99,76.05
VI1GjTHdDUpM,qwf95y1LWqHP,yGbPyLPc8PmT,34.05,34.33
neFddFtbqNbW,opWoTU2BWbGr,RlOHlMxGbwXj,359.6,40.2
QEdw4fvP3ZSc,vkoXyzx1Rj2V,WTbhLip6Y9IF,28.82,14.39
Lt6JzyRWOAtR,tbILXxU76UrM,I1tzIpbuBorJ,354.9,34.2
GU1nnQNGQfXI,gCcVSdlEOuof,Djfhy4pnkKOC,188.8,23.3
8eO5kuUE3Ylh,WuxzNVZdhuE1,ruq0u2ZpAMDr,127.77,54.99
mOZNPxzZLO50,9SmuYvgVrsw6,yHsOFiqVrV1u,514.0,57.3
eJ8XA4gHVuox,suNOO1YZQ0QG,KMUPLmVqQPcw,119.86,29.74
byMHhYE207v1,ZvgSDPuncozi,dMvfk1IQQJPl,31.58,36.96
oZbXZm4pePLp,HZTKCt76YBru,hB0eH2oAUtkk,41.47,11.23
ulqBsrpc9iHN,jdkNsNMtb2Ca,hDN0gJiFmrgG,76.99,23.95
iunoSC2OV17w,TSIkWsOYcQwz,7pI0ZQxnrLSy,419.9,8.82
oFrmUZLRd30w,A0Sjw4zsSWtg,1svDQkmb2Knh,172.13,36.84
EtUNDEGySHu9,JrCVXkLKM6nz,CmuvJSvvdP6e,107.63,36.72
tlCZZRoSGqVR,pSqmZ5ursPGa,TuPm19CMKvrM,72.4,38.63
NzpVuaJxFsus,cnu6133nECdr,2a07LobkzHUx,2249.0,88.21
2Ddn8iooFYah,fJOMyLSpholI,ruq0u2ZpAMDr,127.77,47.43
jsCZHm2ejiOq,PpSOU5NLhcUI,j6ZQXHPSPppN,94.55,50.84
AICj4g2y0alM,GqkscMShhSik,Hvqvzx84Y4bC,79.8,105.44
rpcGjuUkPAeW,czBpPK6FrjNi,6RBm8XoBSX9U,48.65,15.24
5Xj7wrgAbB3X,BIdduTXHlrgi,KWyCFngIImBD,198.5,0.96
EtoRtQgcPA2J,O7YkJsPk88jQ,cGYqbZqqQHjS,181.56,32.34
0gju8MpEJJkB,KmLD3ryTbkUW,4kdEv1FpyZmY,274.49,42.2
PY8cwa5IzFUC,R6WQyQnykmy6,pxyYUYfBOHRj,116.11,51.45
NsPjRD8cJeoE,ju6l3iwqBxTZ,UOGIrJtSldvd,339.0,29.04
TxPPvrNuqExp,SwRHjXqdFJ4U,DHOPtCppeECW,75.25,27.84
5QQzNLYiB9Vw,uXGfyh7s5dHh,l1pYW6GBnPMr,820.0,30.66
tzTKXARtMcOx,DwErrH6eI5GJ,0Mzbc3aACMOQ,60.09,4.65
gVJqoiSGlArb,4vZDTJ5RD5fx,8cMMpAAFEsxE,144.97,47.55
thIpo6FoTjxA,qiU6uljqd8aK,tNJnfkCxzhmN,117.56,78.84
KYC4xyQFICqi,IuQnX8yXxTK2,RrhUJPd2xCYy,358.8,68.39
KFVTuiucl1Kc,w9HGlgO7tWAV,hthWZFIJJoJh,127.77,30.66
yahuKhBaOSMF,kPPSustsETnR,yGbPyLPc8PmT,106.74,51.23
sDsoZZVYRWHk,dAz11YkQkoue,TuPm19CMKvrM,167.0,32.34
uFNXEvnGKfBg,ZmBu43wEvBlb,KO5ZAQ5NWsGp,100.0,171.88
cJQEAQBi53B1,3kHNjwFVa74p,ruq0u2ZpAMDr,358.8,63.22
qRWUAMXvGw1m,TB1dd5cwm6DI,WNQeplAutf3H,164.98,50.28
CPw5mbXJAl35,BUjc8G7kzSWR,9I5hboJXGNtG,42.89,32.34
UWQyBmDtCJMT,YB1c7lrPioCP,y6iuxW9uP2Ue,8.7,29.62
ek2cb8OAnpSB,bG5QfV1EIN1u,WeVJcjA8H5qT,100.13,32.88
BHeBXSThp5yI,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,6.87
15Gy2m2Ch4GM,7Z8f06hMZZhF,KA6Rj6NQzYzs,56.89,49.05
Jk4I5HY2YZDv,4XxA4yMkUCxr,hSejNkQSw3i2,449.5,47.55
mYHh07bBeudp,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,51.54
n6JegdoAC5Vq,gFLpkSCLRl6R,lPSCBGdoINhH,100.0,92.95
D6N43s5Q2111,5XyF6Al83MtA,eOhcPgdVKUYw,66.0,32.34
G0CIeJ6TbT5g,utVPLgd1LM3F,yGbPyLPc8PmT,1899.0,12.28
z0aAUadqeYe4,UA7gvqR0YVpn,8Suz4w265ZQr,148.5,27.36
1JpgLrXelcJq,BKF4Stwoyt2S,yWUu6WhwFUAg,100.0,25.87
nkDBljDuwHGS,XQMeL2jNclrU,VvmFUE9QFqAk,36.3,23.18
BAKhwncn22kM,XGXDTaVLNXhg,e77U7Zk968NA,238.99,61.75
l5s4EPeEHOj2,RrWHI3DiS7Eo,yGbPyLPc8PmT,26.77,6.25
QgTCTb0PsU4c,YjrBSbckUvcR,oWcYLW13ffUX,749.99,33.86
Pcd5UdgnYpMU,nXZPk6g0AKxS,XePbD5Ocm6Yk,78.73,9.07
W6Dx6E1nPXGw,qtproGDqtKxz,WC3AzGT7OMa6,66.0,47.5
u3qJddItllUz,gH46ZsyjpBr8,oqejBC0typqo,694.65,55.54
fTw3s9ox4Kpm,IRI0bQcUtGq2,NUdOrXzYyD7P,54.95,34.33
XNoXLkQXEYDv,QrEifRDSkc7p,8CQ9epWunOJD,490.0,51.45
JY2EsfVnO2ds,bVl5Sr647WGg,YRYlK9uqyLE6,197.8,55.35
W5jytTjskb9M,bw7R2cl96E5V,ygJs6VPSMZTk,598.8,14.72
iBkmroAjT8yN,1MAKkRLc16A5,79fGAMNBDzTH,419.9,7.59
26X1Mexrx6Jj,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,47.85
0DjOJvdw5g1v,dMEFHsEr7zQQ,J8zCrgNURNmv,109.82,6.08
pGjEkIBSCDcy,Bp2KOP0yCxrK,dikNaTlK8yGG,518.18,30.66
TLmKDLqW1RLj,EGiH4mwAkF0K,AviYgXZUYbrl,399.2,50.15
pvhohALnlaDN,JpuBz0CDu5Dw,ARNPJQjYTDDb,564.99,55.54
BLzKEdIFoU0e,0ENTt7pNIfnU,Dq9vmUTxeFxh,18.1,20.67
zIujHsC7fzQP,Yk125aVCAUNd,hLW5pG3JWHbF,18.42,29.56
LCGzEPdKfRpE,tk5jaxynSXF9,ruq0u2ZpAMDr,128.99,38.98
izVSn16lXuQv,bgfm7Zpir5RR,5FvGdji6skxT,779.9,23.57
14kPADHi3wrq,BuMygMud90Uk,dSEHH0pKrdMJ,188.8,30.44
MU8x1UHmalbS,Zjo1gxr46nFZ,2ZJaGRSW74BZ,213.0,18.59
zHSs4tMSaLvZ,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,17.44
CefZxRUNSLTa,KrD8Rzz1W6mv,HLSGK0F2vszP,72.4,52.93
uI3Vz1a80cu1,GNlFKhghwtZJ,vozTKf0tG9Yi,397.0,12.37
p52YdkraoQhB,CLEWRJ0lbmI5,EGW4UK5bOeEZ,151.99,15.55
BLiXGl6q4TGD,2fdS6vwhbQkd,yGbPyLPc8PmT,2899.0,32.34
kiFVhNebdK5m,MSmCeIbvhMZb,Y6oJtGnt1biO,56.89,60.07
AWF4A5jKKF1w,9v8EPEPe8JTw,NPzG9GmZi6FT,72.4,64.55
umBdmD5inbgA,qvIJJCGsHqhs,hSejNkQSw3i2,959.99,70.82
tDVls9jaH8om,xl7fxh09W8xU,HQ4j3Fr6B61e,310.99,29.34
oaiJfYEq9cgy,84PwoyO0lhGJ,sz6I1FR4ws2U,18.1,53.35
lM7RBc0sPsOo,9NwzO0Pm0fDM,r7VxefoTVHbb,509.99,61.16
SrZH9S8WDbkt,swxnmgEX9giu,J23EhPqh2efY,123.49,76.11
fLHD4h7O0GBX,VGquSiQQU5sv,2a07LobkzHUx,266.55,55.54
GG5Leg1GKc5q,iBbLnpZ6taac,tRrZpmzRgo4Q,28.82,12.84
xzw7KDfuoFVk,24AgwBMFEDBG,coi9xkdo66JI,115.32,34.8
4gFqU9EhjaNe,jd1IJH8ReCPs,2jTASjIU2rIf,802.14,10.44
AKa5vWNyizKm,6y9DWzXtrKAS,AQc9GKfgidV6,1899.0,21.98
WUS9rrnxHY6c,fAsQPfBoDfyl,l1pYW6GBnPMr,779.9,47.55
PUnZJJVk0W37,K5wW3jL1D2tO,cUodQhgpRajF,112.33,7.94
MF31SxQ10vKv,Spoh7UZcxUkr,xVqnZmeeaibQ,18.79,70.82
wOf4BkA2mQwo,StRHypLvw7ki,tQFHgEUSAMiP,324.0,59.0
9sJQYz7zLsW6,PrSgH3MbTqXC,tQFHgEUSAMiP,698.0,36.56
dlHsO0YsLQek,VoLObBqijU5l,BFS9XJPapWv0,77.07,44.07
Ezwbs2cBcGYc,Prl6CGITu72a,A7s2wiNKJ3HW,84.81,42.58
lIc4paVZsGCI,JyBhiUYADnbo,V8Stg8HdXCTe,395.6,40.16
7dRFsRmMOW8n,TOOtACwCpI9S,SSiPMxP6t9t9,509.99,27.54
QjuWQOBWGcL9,FavZUkgEkdck,c5IEA7Rb9mm7,52.98,35.38
ziY1JeJpcDQK,RQTf2lb1Sr1U,IRFNV9diw97l,178.0,13.71
C8b8driUx2Xk,UPyZhoifFKyV,ruq0u2ZpAMDr,261.0,96.28
aomMyG4lE3Uw,8Vx9Vlfo1t4T,Fvlm1I7CAQnv,1799.0,9.84
AHokXh9XeWut,BwcyOaRGTEsP,fogTUMlhLN1c,26.77,144.38
kGjoMdttmH2m,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,12.81
l2zGOt7ApYQl,smAsM5l7gSXP,Uhxp4jLBVzJq,128.99,44.04
BcsYBjY6bJGm,BvogwGNZVX2T,3vZoB6iuhao2,849.5,6.25
UsLgp9bdsiMG,ZTsfMadzXGDu,s9PULoMk80qE,56.89,19.93
TIjxtoNWEFSA,We90zEqnJ5kf,STj3c88kfxpu,72.4,61.44
FXmFluew61SB,qUS5d2pEAyxJ,77p2EYxcM9MD,64.4,53.29
tRwIQ3U5I1tw,sCONCvmO1cEY,0Mzbc3aACMOQ,33.41,37.76
Utspv1O5TgdG,2ahYLmaXgHZQ,WC3AzGT7OMa6,84.55,2.82
xTKqTymLzEDE,kmiuWyehPK7d,yGbPyLPc8PmT,125.46,111.47
zJMgCpjJu8vH,eIyPRx2AHkLS,c5SvhEe8chAa,67.9,6.08
jmyvQii98QCq,tajrw2I48rVq,kCGmKvmZymjH,495.95,88.96
42UverkjxnHy,06j2hEIpf0i3,NPzG9GmZi6FT,49.38,170.86
e1YcEH6B3WQs,7I2dZxXtiFVj,WG2pVERAEzeW,1590.0,67.76
Rk990vyV3ci1,dc1u7vbtqPRF,hB0eH2oAUtkk,1375.0,56.78
6vi5sFBiDxGB,BjizE83sVpoW,XcISPoiOS37J,41.98,32.74
pYdsVF2YnZ8k,D27helji65vm,FcrnIEqLCqVq,159.99,62.6
rcKg41HuofP4,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,6.08
bfZ307uEj8qK,GfjEfvwnqDn4,QxxjNt2yQvcI,106.74,0.07
zUsymw9YSsoF,IJJL2iT7InlD,m6IJZtqbZBZn,234.9,18.93
B6eMgCsQGiR4,xd1uzxed845G,EGW4UK5bOeEZ,58.1,53.66
9Ub73G4S4q1B,hZZKzIIlhOEC,FGVwTsnkeNNv,238.99,75.01
vMqTUmBlBavV,ikS373bNzwru,56DLys9ECuwq,148.5,41.84
upMGHVXqEx8P,06Zem5ml9euJ,l1pYW6GBnPMr,68.0,12.28
ibvwoqjKv3xV,PuBYiEhBG9lz,2jTASjIU2rIf,31.0,59.0
UiVWpFRCrsdT,bSuQCm1hM2LG,uCtaxkvryj0V,518.18,23.6
yKuCCJrDj6eA,hvR4FDaH3UWu,l1pYW6GBnPMr,475.0,22.75
fygVC2SP3Tad,if9uNQrIYEKf,7mxE7OgCXrJZ,11.64,46.64
EZZEMFCjZ2A6,a2rFY4kyf8eB,5FvGdji6skxT,820.0,23.71
IH7bCI9Imtjm,ELzn50644NWX,WG2pVERAEzeW,692.0,25.26
RZHHHk9cWNgI,gR0ZVWGDHcjq,g2syaRzQEltv,89.89,24.57
eMw2DTnGU3sY,MxQIAZFTn9op,kT4UPkqxjZhU,226.99,54.64
Vg4hk0vjcYjS,taKxcJ0xp5sC,f9tu6ULae8aj,29.4,5.59
jeajqLDWPnKM,bulooFSV61cg,D0Jj7j0L6NcX,318.33,61.6
SKvCa2iSnr5b,TyDgB4dvXPuU,2Vzr14MB7bRD,56.89,50.17
aVkkqfdDYkjT,I58Ptv9NhyCn,yGbPyLPc8PmT,49.38,21.91
yZSbbktxtqac,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,51.45
uJf5P80W2f3u,pwKC4WGEtMsM,2jTASjIU2rIf,376.0,20.51
XWuT9JD8hhE0,9G9QsZKnpKyh,iIzRFCrV5CEy,1799.0,29.34
FKxJSppCYVab,7Ph7YuIKnjRb,K0qPVGdA91KO,159.99,4.52
fuUkVzR9N2Zq,tz3e5KHOtJAW,g2syaRzQEltv,134.89,49.86
DDmhMOY9rWxK,DWI07vcxaNPj,UOGIrJtSldvd,404.88,23.7
IYMWRu2sNJo0,FlYQ1wD3AuzH,qdnpFAlJ06nJ,159.91,124.92
cwKSgi5GfIMT,s284eb92Zw1i,UmQttOWjmUMt,95.03,43.65
eoErjWJj2vLD,ZnBJ2midz35J,BR2mWExUYwlW,182.9,50.28
cnc5rAJy9rAf,gZdw4XlyMmXn,XoReeOEjvEuw,79.0,7.52
ouAAZSfU5Igu,ycZTMOnKlvFR,6SEfGu8XEXxz,266.55,17.44
dIdYKDvpX9DQ,9SRLekLEf75X,qnplB5uiTm6l,257.6,36.1
CMgZvWbx1M6J,hGKy0VMhUQu0,SgeUigb5Vbiv,252.99,51.84
Ymhn33gaTGBq,zGY9MDzOpdXU,s9PULoMk80qE,56.89,7.01
r8ZWmmY2AuA5,Rugpsd6wUZpm,IjlpYfhUbRQs,43.21,2.74
pKo42IPww5xy,LeGxEhH8juyh,yGbPyLPc8PmT,2899.0,37.9
e9sTeApGx1Vt,CXDezuHlhiPi,pbiyRGNQnTzp,1001.0,38.63
wp68EMWrSSuw,1LKZ3eGsYtrJ,fBHtndjqwueV,238.64,38.63
OvwSogssJfrR,ZUgY6Jp7dYV1,bl8PTwqK0kvN,125.46,67.55
0BB36Pd72Z1K,I9L0rjqViHag,EGW4UK5bOeEZ,23.95,59.95
xOz7Jz4LlcHu,A9f4R8j2rgRJ,bI5cDrYjs9Qa,966.9,36.66
CCTNZX2jxVGe,BYeph3sk3Vza,RKad98cTxhSb,42.79,46.01
OVHIlMyNbbab,81ifmuYBlIkQ,eoYO9MccUByn,692.0,132.38
nogV5NAT7LGQ,7QDrkWIUdrRG,hZDPWQ7DEz8I,266.55,6.87
iqoVwEZrLF5P,Kh36b7xFsPjH,afDjK0KR8kr6,80.75,16.37
